,Unnamed: 0,text,label,clean_tweet,English,hindi,sentiment
1210,1210,Jaise jaise aap ke dere par .. rush badta jaata hain aapki politics me entry hoti jaati hain.,0,jaise jaise aap ke dere par rush badta jaata hain aapki politics entry hoti jaati hain,"as soon as the rush to your door increases, so does your entry into politics.","""जैसे ही आपके दरवाजे पर भीड़ बढ़ती है, वैसे ही राजनीति में आपका प्रवेश भी बढ़ जाता है।""",No_sarcasm
1211,1211,Kuch cricket reporters afridi ki retirement kay baad yateem yateem say lagtay hain.. allah inhain halal ki rozi kamanay ka hosla day. Ameen.,0,kuch cricket reporters afridi ki retirement kay baad yateem yateem say lagtay hain allah inhain halal ki rozi kamanay ka hosla day ameen,"after afridi's retirement, some cricket reporters said, 'allah has started in this halal ki roshi kamnaay ka asla day ameen'","""अफरीदी के संन्यास के बाद कुछ क्रिकेट पत्रकारों ने कहा, 'अल्लाह ने इस हलाल की रोटी कमाने का असला डे शुरू कर दिया है।'""",No_sarcasm
1212,1212,"lagta hai 2019 mein cricket samaapt hone waala hai..dhoni ,ab,",0,lagta hai mein cricket samaapt hone waala hai dhoni ab,looks like dhoni is going to join cricket now.,ऐसा लग रहा है कि धोनी अब क्रिकेट से जुड़ने जा रहे हैं.,No_sarcasm
1213,1213,Pyar to aisa hi hota hai! #ramleela #deepikapadukone #bollywood #famousdialoguepic.twitter.com/jjbUxTXVQP,0,pyar aisa hi hota hai ramleela deepikapadukone bollywood famousdialoguepic twitter comjjbuxtxvqp,love is like this ramleela deepikapadukone bollywood famousdialoguepic twitter comjjbuxtxvqp,"प्यार कुछ इस तरह होता है-रामलीला, दीपिकापादुकोण, बॉलीवुड प्रसिद्धसंवाद, तस्वीर, ट्विटर, comjjbUxTXVQP",No_sarcasm
1214,1214,Rakhi Sawant & Shakti Kapoor are trending together :D #Irony *O sathi challl*,1,rakhi sawant shakti kapoor trending together d irony o sathi chal,rakhi sawant shakti kapoor trending together d irony o sathi chal,राखी सावंत शक्ति कपूर एक साथ डी आयरनी ओ साथी चल ट्रेंड कर रहे हैं,sarcasm
1215,1215,Sir 5 sal aur UPA aa jati to socho kya hal hota iss desh ka appeasement k politics se..aur kya kya kiya hoga 10 sal vote bank k liye,0,sir sal aur upa aa jati socho kya hal hota iss desh ka appeasement k politics se aur kya kya kiya hoga sal vote bank k liye,"sir, think what would have happened if upa had come to power. what else would have happened to this country with the politics of appeasement for the vote bank?","""सर, सोचिए अगर यूपीए सत्ता में आती तो क्या होता। वोट बैंक के लिए तुष्टिकरण की राजनीति से इस देश का और क्या होता?""",No_sarcasm
1216,1216,"Aaega, rajyasabha me 2018 me bahumat ane dijie.kewal modi hi triple talaq me ban laga sakta hai baki sabto votebank ke lie muh bi na kholege",0,aaega rajyasabha bahumat ane dijie kewal modi hi triple talaq ban laga sakta hai baki sabto votebank ke lie muh bi na kholege,"come rajyasabha will give majority, only modi can ban triple talaq, rest of the people will not open their mouth for vote bank.","""आओ राज्यसभा बहुमत देगी, मोदी ही तीन तलाक पर रोक लगा सकते हैं, बाकी लोग वोट बैंक के लिए मुंह नहीं खोलेंगे।""",No_sarcasm
1217,1217,Swach bharat ke paise le kar politics me gandaki kyo karta hai modi gundo ko shamil kar ke??,0,swach bharat ke paise le kar politics gandaki kyo karta hai modi gundo ko shamil kar ke,"by taking swachh bharat's money, politics becomes dirty, what does modi do by involving goons?","""स्वच्छ भारत का पैसा लेने से राजनीति गंदी हो जाती है, गुंडों को शामिल करके मोदी क्या करते हैं?""",No_sarcasm
1218,1218,@ArvindKejriwal kejruddin hi halat  kuch aise hue hai #TripleTalaq @Saffron_Rockspic.twitter.com/azHKNFjFu9,0,kejruddin hi halat kuch aise hue hai tripletalaq,"kejruddin's condition is like this, tripletalaq.","""केजरूद्दीन की हालत ऐसी है, ट्रिपल तलाक।""",No_sarcasm
1219,1219,"Politics os game ka naam hai jis mainn saray Players aik saath ho ker participate krainn,aur koyi kisi ka dushman na ho.",0,politics os game ka naam hai jis mainn saray players aik saath ho ker participate krainn aur koyi kisi ka dushman na ho,politics is the name of the game in which all the players are with us by participating and knowing who is anyone's enemy.,राजनीति उस खेल का नाम है जिसमें भाग लेकर सभी खिलाड़ी हमारे साथ होते हैं और जानते हैं कि कौन किसका दुश्मन है।,No_sarcasm
1220,1220,Triple talaq khatam hona sa kiski zindagi kharab ho gai...,0,triple talaq khatam hona sa kiski zindagi kharab ho gai,whose life will be ruined if triple talaq is abolished?,तीन तलाक खत्म होने से किसकी जिंदगी बर्बाद हो जाएगी?,No_sarcasm
1221,1221,"Kuch nai chacha, Abhi Cricket Khele toh sirf pitch nai poora maidhan saaf karna padtha. Aiseech samjo.!  #ArjunReddy",0,kuch nai chacha abhi cricket khele toh sirf pitch nai poora maidhan saaf karna padtha aiseech samjo arjunreddy,"no matter how much chacha abhi plays cricket, only on the pitch, he has to make a clean field like this, arjunreddy.","""चाचा अभी कितना भी क्रिकेट खेलें, सिर्फ पिच पर, उन्हें ऐसा साफ़ मैदान बनाना है, अर्जुनरेड्डी।""",No_sarcasm
1222,1222,They said #AIB was filthy. Pandit ji...aap jo bol rahe ho woh kya Shuddh Sanskrit hai??? #irony #shameonyou,1,they said aib filthy pandit ji aap jo bol rahe ho woh kya shuddh sanskrit hai irony shameonyou,they said aib filthy pandit ji what you are saying is shuddh sanskrit hai irony shameonyou,उन्होंने कहा कि एआईबी गंदी पंडित जी आप जो कह रहे हैं वह शुद्ध संस्कृत है विडंबनापूर्ण है,sarcasm
1223,1223,"BLB 123/8 (18 ov), Summary: Nikin Jose 55(33), Shivam Mishra 17(16). Bhavesh Gulecha 3/21, Prateek Jain 3/30. #BLBvBEL #Cricket ADMIN: Nijam",0,blb ov summary nikin jose shivam mishra bhavesh gulecha prateek jain blbvbel cricket admin nijam,blb ov summary nikin jose shivam mishra bhavesh gulecha prateek jain blbvbel cricket admin nijam,बीएलबी ओवी सारांश निकिन जोस शिवम मिश्रा भावेश गुलेचा प्रतीक जैन बीएलबीवीबीईएल क्रिकेट प्रशासक निज़ाम,No_sarcasm
1224,1224,Triple talaq ka kya hua?,0,triple talaq ka kya hua,what happened to triple talaq?,तीन तलाक का क्या हुआ?,No_sarcasm
1225,1225,"@mrsfunnybones Akki Paji , filhaal training ( Politics ) to chaal na rhi , chanda ikkatha ( Party Fund/Vigrah Sewa ke liye ) ho raha hai !",0,akki paji filhaal training politics chaal na rhi chanda ikkatha party fundvigrah sewa ke liye ho raha hai,"akki paji is currently training for politics, i am not raising any donations for party fund vigrah seva.","""अक्की पाजी फिलहाल राजनीति की ट्रेनिंग ले रहे हैं, मैं पार्टी फंड विग्रह सेवा के लिए कोई चंदा नहीं जुटा रहा हूं।""",No_sarcasm
1226,1226,triple talaq has nothing to do with these numbers! Pata nahi side argument kyon dete hain log wo bhi aap kaise???,0,triple talaq nothing numbers pata nahi side argument kyon dete hain log wo bhi aap kaise,triple talaq nothing numbers pata nahi side argument kyun dete hain log wo bhi aap kaise,Triple talaq nothing numbers Pata nahi side argument kyun dete hain log wo bhi aap kaise,No_sarcasm
1227,1227,kuch logo ko uske suicide se koi farq nahi padta unko dukh ye hoga ek mudda khatam ho gaya.   ye jatiwadi politics ka ghinona chehra hai.,0,kuch logo ko uske suicide se koi farq nahi padta unko dukh ye hoga ek mudda khatam ho gaya ye jatiwadi politics ka ghinona chehra hai,"some people don't care about his suicide, they are sad, this issue will be over, this is the ugly face of caste politics.","""कुछ लोगों को उनकी आत्महत्या से कोई फ़र्क़ नहीं पड़ता, वे दुखी हैं, यह मुद्दा ख़त्म हो जाएगा, यह जाति की राजनीति का घिनौना चेहरा है।""",No_sarcasm
1228,1228,Kriti Sanon  #KritiSanon #Bollywood pic.twitter.com/R8FSySE4Ug,0,kriti sanon kritisanon bollywood pic twitter comrfsyseug,kriti sanon kritisanon bollywood pic twitter comrfsyseug,कृति सनोन KritiSanon बॉलीवुड pic ट्विटर comRFSySEUg,No_sarcasm
1229,1229,huma mante hai kuch aise log hai humari community m pr india m inse jyada aise terrorist hai jo k muslim nhi hai...kuch to politics m bhi ha,0,huma mante hai kuch aise log hai humari community pr india inse jyada aise terrorist hai jo k muslim nhi hai kuch politics bhi ha,"we have said that there are some such people in our community, there are more terrorists in india who are not muslims and there are some politics too.","""हमने कहा है कि हमारे समुदाय में कुछ ऐसे लोग हैं, भारत में और भी आतंकवादी हैं जो मुस्लिम नहीं हैं और कुछ राजनीति भी है।""",No_sarcasm
